2024-05-12 12:01:28,387 INFO    StreamThr :51153 [internal.py:wandb_internal():86] W&B internal server running at pid: 51153, started at: 2024-05-12 12:01:28.386796
2024-05-12 12:01:28,391 DEBUG   HandlerThread:51153 [handler.py:handle_request():146] handle_request: status
2024-05-12 12:01:28,393 INFO    WriterThread:51153 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240512_120128-27l6dlp6/run-27l6dlp6.wandb
2024-05-12 12:01:28,396 DEBUG   SenderThread:51153 [sender.py:send():378] send: header
2024-05-12 12:01:28,397 DEBUG   SenderThread:51153 [sender.py:send():378] send: run
2024-05-12 12:01:28,847 INFO    SenderThread:51153 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240512_120128-27l6dlp6/files
2024-05-12 12:01:28,847 INFO    SenderThread:51153 [sender.py:_start_run_threads():1099] run started: 27l6dlp6 with start time 1715508088.386573
2024-05-12 12:01:28,860 DEBUG   HandlerThread:51153 [handler.py:handle_request():146] handle_request: check_version
2024-05-12 12:01:28,861 DEBUG   SenderThread:51153 [sender.py:send_request():405] send_request: check_version
2024-05-12 12:01:28,984 DEBUG   HandlerThread:51153 [handler.py:handle_request():146] handle_request: run_start
2024-05-12 12:01:28,992 DEBUG   HandlerThread:51153 [system_info.py:__init__():26] System info init
2024-05-12 12:01:28,992 DEBUG   HandlerThread:51153 [system_info.py:__init__():41] System info init done
2024-05-12 12:01:28,992 INFO    HandlerThread:51153 [system_monitor.py:start():194] Starting system monitor
2024-05-12 12:01:28,993 INFO    HandlerThread:51153 [system_monitor.py:probe():214] Collecting system info
2024-05-12 12:01:28,993 INFO    SystemMonitor:51153 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-12 12:01:28,994 INFO    SystemMonitor:51153 [interfaces.py:start():190] Started cpu monitoring
2024-05-12 12:01:28,995 INFO    SystemMonitor:51153 [interfaces.py:start():190] Started disk monitoring
2024-05-12 12:01:28,998 INFO    SystemMonitor:51153 [interfaces.py:start():190] Started gpu monitoring
2024-05-12 12:01:29,000 INFO    SystemMonitor:51153 [interfaces.py:start():190] Started memory monitoring
2024-05-12 12:01:29,001 INFO    SystemMonitor:51153 [interfaces.py:start():190] Started network monitoring
2024-05-12 12:01:29,010 DEBUG   HandlerThread:51153 [system_info.py:probe():150] Probing system
2024-05-12 12:01:29,013 DEBUG   HandlerThread:51153 [system_info.py:_probe_git():135] Probing git
2024-05-12 12:01:29,021 DEBUG   HandlerThread:51153 [system_info.py:_probe_git():143] Probing git done
2024-05-12 12:01:29,021 DEBUG   HandlerThread:51153 [system_info.py:probe():198] Probing system done
