2024-07-21 03:34:22,374 INFO    MainThread:5121 [wandb_setup.py:_flush():76] Current SDK version is 0.17.4
2024-07-21 03:34:22,375 INFO    MainThread:5121 [wandb_setup.py:_flush():76] Configure stats pid to 5121
2024-07-21 03:34:22,375 INFO    MainThread:5121 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/.config/wandb/settings
2024-07-21 03:34:22,375 INFO    MainThread:5121 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/Desktop/KULeuvenThesis/wandb/settings
2024-07-21 03:34:22,375 INFO    MainThread:5121 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2024-07-21 03:34:22,375 INFO    MainThread:5121 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-07-21 03:34:22,375 INFO    MainThread:5121 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'main.py', 'program_abspath': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py'}
2024-07-21 03:34:22,375 INFO    MainThread:5121 [wandb_setup.py:_flush():76] Applying login settings: {}
2024-07-21 03:34:22,375 INFO    MainThread:5121 [wandb_init.py:_log_setup():529] Logging user logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240721_033422-z2b21it5/logs/debug.log
2024-07-21 03:34:22,375 INFO    MainThread:5121 [wandb_init.py:_log_setup():530] Logging internal logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240721_033422-z2b21it5/logs/debug-internal.log
2024-07-21 03:34:22,375 INFO    MainThread:5121 [wandb_init.py:init():569] calling init triggers
2024-07-21 03:34:22,375 INFO    MainThread:5121 [wandb_init.py:init():576] wandb.init called with sweep_config: {}
config: {'learning_rate': 1e-05, 'batch_size': 64, 'L1': 0.0001, 'L2': None, 'A': 1, 'early_patience': 12, 'reduce_lr_patience': 5, 'architecture': 'CNN2023Attia', 'experiment': 'pre', 'use_pretrained': False}
2024-07-21 03:34:22,375 INFO    MainThread:5121 [wandb_init.py:init():619] starting backend
2024-07-21 03:34:22,375 INFO    MainThread:5121 [wandb_init.py:init():623] setting up manager
2024-07-21 03:34:22,377 INFO    MainThread:5121 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-07-21 03:34:22,378 INFO    MainThread:5121 [wandb_init.py:init():631] backend started and connected
2024-07-21 03:34:22,381 INFO    MainThread:5121 [wandb_init.py:init():720] updated telemetry
2024-07-21 03:34:22,386 INFO    MainThread:5121 [wandb_init.py:init():753] communicating run to backend with 90.0 second timeout
2024-07-21 03:34:22,906 INFO    MainThread:5121 [wandb_run.py:_on_init():2402] communicating current version
2024-07-21 03:34:23,063 INFO    MainThread:5121 [wandb_run.py:_on_init():2411] got version response upgrade_message: "wandb version 0.17.5 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2024-07-21 03:34:23,064 INFO    MainThread:5121 [wandb_init.py:init():804] starting run threads in backend
2024-07-21 03:34:25,648 INFO    MainThread:5121 [wandb_run.py:_console_start():2380] atexit reg
2024-07-21 03:34:25,649 INFO    MainThread:5121 [wandb_run.py:_redirect():2235] redirect: wrap_raw
2024-07-21 03:34:25,649 INFO    MainThread:5121 [wandb_run.py:_redirect():2300] Wrapping output streams.
2024-07-21 03:34:25,649 INFO    MainThread:5121 [wandb_run.py:_redirect():2325] Redirects installed.
2024-07-21 03:34:25,649 INFO    MainThread:5121 [wandb_init.py:init():847] run started, returning control to user process
2024-07-21 03:44:46,893 INFO    MainThread:5121 [wandb_run.py:_finish():2109] finishing run kuthesis/KU AI Thesis/z2b21it5
2024-07-21 03:44:46,893 INFO    MainThread:5121 [wandb_run.py:_atexit_cleanup():2349] got exitcode: 0
2024-07-21 03:44:46,893 INFO    MainThread:5121 [wandb_run.py:_restore():2332] restore
2024-07-21 03:44:46,893 INFO    MainThread:5121 [wandb_run.py:_restore():2338] restore done
2024-07-21 03:44:54,179 INFO    MainThread:5121 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2024-07-21 03:44:54,181 INFO    MainThread:5121 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2024-07-21 03:44:54,187 INFO    MainThread:5121 [wandb_run.py:_footer_sync_info():3950] logging synced files
