2024-03-24 22:53:55,260 INFO    StreamThr :30086 [internal.py:wandb_internal():86] W&B internal server running at pid: 30086, started at: 2024-03-24 22:53:55.259031
2024-03-24 22:53:55,265 DEBUG   HandlerThread:30086 [handler.py:handle_request():146] handle_request: status
2024-03-24 22:53:55,268 INFO    WriterThread:30086 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240324_225355-2vi983v4/run-2vi983v4.wandb
2024-03-24 22:53:55,272 DEBUG   SenderThread:30086 [sender.py:send():378] send: header
2024-03-24 22:53:55,273 DEBUG   SenderThread:30086 [sender.py:send():378] send: run
2024-03-24 22:53:55,788 INFO    SenderThread:30086 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240324_225355-2vi983v4/files
2024-03-24 22:53:55,789 INFO    SenderThread:30086 [sender.py:_start_run_threads():1099] run started: 2vi983v4 with start time 1711317235.258895
2024-03-24 22:53:55,804 DEBUG   HandlerThread:30086 [handler.py:handle_request():146] handle_request: check_version
2024-03-24 22:53:55,805 DEBUG   SenderThread:30086 [sender.py:send_request():405] send_request: check_version
2024-03-24 22:53:56,099 DEBUG   HandlerThread:30086 [handler.py:handle_request():146] handle_request: run_start
2024-03-24 22:53:56,107 DEBUG   HandlerThread:30086 [system_info.py:__init__():26] System info init
2024-03-24 22:53:56,108 DEBUG   HandlerThread:30086 [system_info.py:__init__():41] System info init done
2024-03-24 22:53:56,108 INFO    HandlerThread:30086 [system_monitor.py:start():194] Starting system monitor
2024-03-24 22:53:56,108 INFO    HandlerThread:30086 [system_monitor.py:probe():214] Collecting system info
2024-03-24 22:53:56,109 INFO    SystemMonitor:30086 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-24 22:53:56,110 INFO    SystemMonitor:30086 [interfaces.py:start():190] Started cpu monitoring
2024-03-24 22:53:56,114 INFO    SystemMonitor:30086 [interfaces.py:start():190] Started disk monitoring
2024-03-24 22:53:56,117 INFO    SystemMonitor:30086 [interfaces.py:start():190] Started gpu monitoring
2024-03-24 22:53:56,118 INFO    SystemMonitor:30086 [interfaces.py:start():190] Started memory monitoring
2024-03-24 22:53:56,120 INFO    SystemMonitor:30086 [interfaces.py:start():190] Started network monitoring
2024-03-24 22:53:56,129 DEBUG   HandlerThread:30086 [system_info.py:probe():150] Probing system
2024-03-24 22:53:56,133 DEBUG   HandlerThread:30086 [system_info.py:_probe_git():135] Probing git
2024-03-24 22:53:56,142 DEBUG   HandlerThread:30086 [system_info.py:_probe_git():143] Probing git done
2024-03-24 22:53:56,142 DEBUG   HandlerThread:30086 [system_info.py:probe():198] Probing system done
