2024-07-28 11:37:10,336 INFO    MainThread:126233 [wandb_setup.py:_flush():76] Current SDK version is 0.17.5
2024-07-28 11:37:10,337 INFO    MainThread:126233 [wandb_setup.py:_flush():76] Configure stats pid to 126233
2024-07-28 11:37:10,337 INFO    MainThread:126233 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/.config/wandb/settings
2024-07-28 11:37:10,337 INFO    MainThread:126233 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/Desktop/KULeuvenThesis/wandb/settings
2024-07-28 11:37:10,337 INFO    MainThread:126233 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2024-07-28 11:37:10,337 INFO    MainThread:126233 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-07-28 11:37:10,337 INFO    MainThread:126233 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'hybridML.py', 'program_abspath': '/home/tzikos/Desktop/KULeuvenThesis/hybridML.py', 'program': '/home/tzikos/Desktop/KULeuvenThesis/hybridML.py'}
2024-07-28 11:37:10,337 INFO    MainThread:126233 [wandb_setup.py:_flush():76] Applying login settings: {}
2024-07-28 11:37:10,337 INFO    MainThread:126233 [wandb_init.py:_log_setup():529] Logging user logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240728_113710-bo91egjo/logs/debug.log
2024-07-28 11:37:10,337 INFO    MainThread:126233 [wandb_init.py:_log_setup():530] Logging internal logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240728_113710-bo91egjo/logs/debug-internal.log
2024-07-28 11:37:10,337 INFO    MainThread:126233 [wandb_init.py:init():569] calling init triggers
2024-07-28 11:37:10,337 INFO    MainThread:126233 [wandb_init.py:init():576] wandb.init called with sweep_config: {}
config: {'used LDAs': False, 'C': 0.01, 'fold': 10, 'batch_size': 64, 'architecture': 'ECGCNNClassifier_fold7_pre_B64_L3e-07_17-07-24-02-13.pth', 'experiment': 'pre', 'subtype': 'NORM-PSVT+nonWPW'}
2024-07-28 11:37:10,337 INFO    MainThread:126233 [wandb_init.py:init():619] starting backend
2024-07-28 11:37:10,337 INFO    MainThread:126233 [wandb_init.py:init():623] setting up manager
2024-07-28 11:37:10,339 INFO    MainThread:126233 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-07-28 11:37:10,340 INFO    MainThread:126233 [wandb_init.py:init():631] backend started and connected
2024-07-28 11:37:10,343 INFO    MainThread:126233 [wandb_init.py:init():720] updated telemetry
2024-07-28 11:37:10,347 INFO    MainThread:126233 [wandb_init.py:init():753] communicating run to backend with 90.0 second timeout
2024-07-28 11:37:10,828 INFO    MainThread:126233 [wandb_run.py:_on_init():2435] communicating current version
2024-07-28 11:37:10,941 INFO    MainThread:126233 [wandb_run.py:_on_init():2444] got version response 
2024-07-28 11:37:10,941 INFO    MainThread:126233 [wandb_init.py:init():804] starting run threads in backend
2024-07-28 11:37:13,537 INFO    MainThread:126233 [wandb_run.py:_console_start():2413] atexit reg
2024-07-28 11:37:13,538 INFO    MainThread:126233 [wandb_run.py:_redirect():2255] redirect: wrap_raw
2024-07-28 11:37:13,538 INFO    MainThread:126233 [wandb_run.py:_redirect():2320] Wrapping output streams.
2024-07-28 11:37:13,538 INFO    MainThread:126233 [wandb_run.py:_redirect():2345] Redirects installed.
2024-07-28 11:37:13,539 INFO    MainThread:126233 [wandb_init.py:init():847] run started, returning control to user process
2024-07-28 11:37:14,744 INFO    MainThread:126233 [wandb_run.py:_finish():2107] finishing run kuthesis/KU Thesis - Hybrid ML/bo91egjo
2024-07-28 11:37:14,744 INFO    MainThread:126233 [wandb_run.py:_atexit_cleanup():2374] got exitcode: 0
2024-07-28 11:37:14,744 INFO    MainThread:126233 [wandb_run.py:_restore():2352] restore
2024-07-28 11:37:14,744 INFO    MainThread:126233 [wandb_run.py:_restore():2358] restore done
2024-07-28 11:37:24,775 INFO    MainThread:126233 [wandb_run.py:_footer_history_summary_info():4016] rendering history
2024-07-28 11:37:24,775 INFO    MainThread:126233 [wandb_run.py:_footer_history_summary_info():4048] rendering summary
2024-07-28 11:37:24,781 INFO    MainThread:126233 [wandb_run.py:_footer_sync_info():3975] logging synced files
