2024-07-10 20:44:13,579 INFO    StreamThr :70865 [internal.py:wandb_internal():85] W&B internal server running at pid: 70865, started at: 2024-07-10 20:44:13.578840
2024-07-10 20:44:13,584 DEBUG   HandlerThread:70865 [handler.py:handle_request():158] handle_request: status
2024-07-10 20:44:13,585 INFO    WriterThread:70865 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240710_204412-0uwhhq7m/run-0uwhhq7m.wandb
2024-07-10 20:44:13,586 DEBUG   SenderThread:70865 [sender.py:send():379] send: header
2024-07-10 20:44:13,586 DEBUG   SenderThread:70865 [sender.py:send():379] send: run
2024-07-10 20:44:14,900 INFO    SenderThread:70865 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240710_204412-0uwhhq7m/files
2024-07-10 20:44:14,900 INFO    SenderThread:70865 [sender.py:_start_run_threads():1188] run started: 0uwhhq7m with start time 1720633452.840113
2024-07-10 20:44:14,912 DEBUG   HandlerThread:70865 [handler.py:handle_request():158] handle_request: check_version
2024-07-10 20:44:14,913 DEBUG   SenderThread:70865 [sender.py:send_request():406] send_request: check_version
2024-07-10 20:44:15,238 DEBUG   HandlerThread:70865 [handler.py:handle_request():158] handle_request: run_start
2024-07-10 20:44:15,240 DEBUG   HandlerThread:70865 [system_info.py:__init__():26] System info init
2024-07-10 20:44:15,241 DEBUG   HandlerThread:70865 [system_info.py:__init__():41] System info init done
2024-07-10 20:44:15,241 INFO    HandlerThread:70865 [system_monitor.py:start():194] Starting system monitor
2024-07-10 20:44:15,242 INFO    HandlerThread:70865 [system_monitor.py:probe():214] Collecting system info
2024-07-10 20:44:15,242 INFO    SystemMonitor:70865 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-10 20:44:15,243 INFO    SystemMonitor:70865 [interfaces.py:start():188] Started cpu monitoring
2024-07-10 20:44:15,244 INFO    SystemMonitor:70865 [interfaces.py:start():188] Started disk monitoring
2024-07-10 20:44:15,246 INFO    SystemMonitor:70865 [interfaces.py:start():188] Started gpu monitoring
2024-07-10 20:44:15,247 INFO    SystemMonitor:70865 [interfaces.py:start():188] Started memory monitoring
2024-07-10 20:44:15,248 INFO    SystemMonitor:70865 [interfaces.py:start():188] Started network monitoring
