2024-07-22 08:42:09,338 INFO    MainThread:608407 [wandb_setup.py:_flush():76] Current SDK version is 0.17.4
2024-07-22 08:42:09,339 INFO    MainThread:608407 [wandb_setup.py:_flush():76] Configure stats pid to 608407
2024-07-22 08:42:09,339 INFO    MainThread:608407 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/.config/wandb/settings
2024-07-22 08:42:09,339 INFO    MainThread:608407 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/Desktop/KULeuvenThesis/wandb/settings
2024-07-22 08:42:09,339 INFO    MainThread:608407 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2024-07-22 08:42:09,339 INFO    MainThread:608407 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-07-22 08:42:09,339 INFO    MainThread:608407 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'main.py', 'program_abspath': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py'}
2024-07-22 08:42:09,339 INFO    MainThread:608407 [wandb_setup.py:_flush():76] Applying login settings: {}
2024-07-22 08:42:09,339 INFO    MainThread:608407 [wandb_init.py:_log_setup():529] Logging user logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240722_084209-0jeogsif/logs/debug.log
2024-07-22 08:42:09,339 INFO    MainThread:608407 [wandb_init.py:_log_setup():530] Logging internal logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240722_084209-0jeogsif/logs/debug-internal.log
2024-07-22 08:42:09,339 INFO    MainThread:608407 [wandb_init.py:init():569] calling init triggers
2024-07-22 08:42:09,339 INFO    MainThread:608407 [wandb_init.py:init():576] wandb.init called with sweep_config: {}
config: {'learning_rate': 2e-06, 'batch_size': 64, 'L1': None, 'L2': 0.0001, 'A': 1, 'early_patience': 12, 'reduce_lr_patience': 5, 'architecture': 'CNN2023Attia', 'experiment': 'tachy', 'use_pretrained': False}
2024-07-22 08:42:09,339 INFO    MainThread:608407 [wandb_init.py:init():619] starting backend
2024-07-22 08:42:09,339 INFO    MainThread:608407 [wandb_init.py:init():623] setting up manager
2024-07-22 08:42:09,341 INFO    MainThread:608407 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-07-22 08:42:09,342 INFO    MainThread:608407 [wandb_init.py:init():631] backend started and connected
2024-07-22 08:42:09,346 INFO    MainThread:608407 [wandb_init.py:init():720] updated telemetry
2024-07-22 08:42:09,351 INFO    MainThread:608407 [wandb_init.py:init():753] communicating run to backend with 90.0 second timeout
2024-07-22 08:42:10,772 INFO    MainThread:608407 [wandb_run.py:_on_init():2402] communicating current version
2024-07-22 08:42:10,936 INFO    MainThread:608407 [wandb_run.py:_on_init():2411] got version response upgrade_message: "wandb version 0.17.5 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2024-07-22 08:42:10,937 INFO    MainThread:608407 [wandb_init.py:init():804] starting run threads in backend
2024-07-22 08:42:13,955 INFO    MainThread:608407 [wandb_run.py:_console_start():2380] atexit reg
2024-07-22 08:42:13,956 INFO    MainThread:608407 [wandb_run.py:_redirect():2235] redirect: wrap_raw
2024-07-22 08:42:13,956 INFO    MainThread:608407 [wandb_run.py:_redirect():2300] Wrapping output streams.
2024-07-22 08:42:13,956 INFO    MainThread:608407 [wandb_run.py:_redirect():2325] Redirects installed.
2024-07-22 08:42:13,957 INFO    MainThread:608407 [wandb_init.py:init():847] run started, returning control to user process
2024-07-22 08:44:51,009 INFO    MainThread:608407 [wandb_run.py:_finish():2109] finishing run kuthesis/KU AI Thesis/0jeogsif
2024-07-22 08:44:51,009 INFO    MainThread:608407 [wandb_run.py:_atexit_cleanup():2349] got exitcode: 0
2024-07-22 08:44:51,009 INFO    MainThread:608407 [wandb_run.py:_restore():2332] restore
2024-07-22 08:44:51,009 INFO    MainThread:608407 [wandb_run.py:_restore():2338] restore done
2024-07-22 08:44:58,187 INFO    MainThread:608407 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2024-07-22 08:44:58,188 INFO    MainThread:608407 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2024-07-22 08:44:58,194 INFO    MainThread:608407 [wandb_run.py:_footer_sync_info():3950] logging synced files
