2024-07-13 04:39:56,902 INFO    StreamThr :5997 [internal.py:wandb_internal():85] W&B internal server running at pid: 5997, started at: 2024-07-13 04:39:56.901706
2024-07-13 04:39:56,906 DEBUG   HandlerThread:5997 [handler.py:handle_request():158] handle_request: status
2024-07-13 04:39:56,908 INFO    WriterThread:5997 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240713_043956-8qdmpvcl/run-8qdmpvcl.wandb
2024-07-13 04:39:56,909 DEBUG   SenderThread:5997 [sender.py:send():379] send: header
2024-07-13 04:39:56,909 DEBUG   SenderThread:5997 [sender.py:send():379] send: run
2024-07-13 04:39:57,501 INFO    SenderThread:5997 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240713_043956-8qdmpvcl/files
2024-07-13 04:39:57,501 INFO    SenderThread:5997 [sender.py:_start_run_threads():1188] run started: 8qdmpvcl with start time 1720834796.481139
2024-07-13 04:39:57,516 DEBUG   HandlerThread:5997 [handler.py:handle_request():158] handle_request: check_version
2024-07-13 04:39:57,517 DEBUG   SenderThread:5997 [sender.py:send_request():406] send_request: check_version
2024-07-13 04:39:57,773 DEBUG   HandlerThread:5997 [handler.py:handle_request():158] handle_request: run_start
2024-07-13 04:39:57,775 DEBUG   HandlerThread:5997 [system_info.py:__init__():26] System info init
2024-07-13 04:39:57,775 DEBUG   HandlerThread:5997 [system_info.py:__init__():41] System info init done
2024-07-13 04:39:57,775 INFO    HandlerThread:5997 [system_monitor.py:start():194] Starting system monitor
2024-07-13 04:39:57,776 INFO    HandlerThread:5997 [system_monitor.py:probe():214] Collecting system info
2024-07-13 04:39:57,776 INFO    SystemMonitor:5997 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-13 04:39:57,777 INFO    SystemMonitor:5997 [interfaces.py:start():188] Started cpu monitoring
2024-07-13 04:39:57,777 INFO    SystemMonitor:5997 [interfaces.py:start():188] Started disk monitoring
2024-07-13 04:39:57,778 INFO    SystemMonitor:5997 [interfaces.py:start():188] Started gpu monitoring
2024-07-13 04:39:57,779 INFO    SystemMonitor:5997 [interfaces.py:start():188] Started memory monitoring
2024-07-13 04:39:57,780 INFO    SystemMonitor:5997 [interfaces.py:start():188] Started network monitoring
2024-07-13 04:39:57,787 DEBUG   HandlerThread:5997 [system_info.py:probe():152] Probing system
2024-07-13 04:39:57,788 DEBUG   HandlerThread:5997 [system_info.py:_probe_git():137] Probing git
2024-07-13 04:39:57,796 DEBUG   HandlerThread:5997 [system_info.py:_probe_git():145] Probing git done
2024-07-13 04:39:57,796 DEBUG   HandlerThread:5997 [system_info.py:probe():200] Probing system done
