2024-06-23 11:06:06,320 INFO    MainThread:5023 [wandb_setup.py:_flush():76] Current SDK version is 0.17.1
2024-06-23 11:06:06,321 INFO    MainThread:5023 [wandb_setup.py:_flush():76] Configure stats pid to 5023
2024-06-23 11:06:06,321 INFO    MainThread:5023 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/.config/wandb/settings
2024-06-23 11:06:06,321 INFO    MainThread:5023 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/Desktop/KULeuvenThesis/wandb/settings
2024-06-23 11:06:06,321 INFO    MainThread:5023 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2024-06-23 11:06:06,321 INFO    MainThread:5023 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-06-23 11:06:06,321 INFO    MainThread:5023 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'main.py', 'program_abspath': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py'}
2024-06-23 11:06:06,321 INFO    MainThread:5023 [wandb_setup.py:_flush():76] Applying login settings: {}
2024-06-23 11:06:06,321 INFO    MainThread:5023 [wandb_init.py:_log_setup():520] Logging user logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240623_110606-mmb5tjee/logs/debug.log
2024-06-23 11:06:06,321 INFO    MainThread:5023 [wandb_init.py:_log_setup():521] Logging internal logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240623_110606-mmb5tjee/logs/debug-internal.log
2024-06-23 11:06:06,321 INFO    MainThread:5023 [wandb_init.py:init():560] calling init triggers
2024-06-23 11:06:06,321 INFO    MainThread:5023 [wandb_init.py:init():567] wandb.init called with sweep_config: {}
config: {'learning_rate': 5e-06, 'batch_size': 64, 'L1': None, 'L2': 0.0001, 'A': 1, 'early_patience': 12, 'reduce_lr_patience': 5, 'architecture': 'ECGCNNClassifier', 'experiment': 'pre', 'use_pretrained': False}
2024-06-23 11:06:06,321 INFO    MainThread:5023 [wandb_init.py:init():610] starting backend
2024-06-23 11:06:06,321 INFO    MainThread:5023 [wandb_init.py:init():614] setting up manager
2024-06-23 11:06:06,323 INFO    MainThread:5023 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-06-23 11:06:06,324 INFO    MainThread:5023 [wandb_init.py:init():622] backend started and connected
2024-06-23 11:06:06,328 INFO    MainThread:5023 [wandb_init.py:init():711] updated telemetry
2024-06-23 11:06:06,332 INFO    MainThread:5023 [wandb_init.py:init():744] communicating run to backend with 90.0 second timeout
2024-06-23 11:06:07,672 INFO    MainThread:5023 [wandb_run.py:_on_init():2402] communicating current version
2024-06-23 11:06:07,910 INFO    MainThread:5023 [wandb_run.py:_on_init():2411] got version response upgrade_message: "wandb version 0.17.2 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2024-06-23 11:06:07,910 INFO    MainThread:5023 [wandb_init.py:init():795] starting run threads in backend
2024-06-23 11:06:10,546 INFO    MainThread:5023 [wandb_run.py:_console_start():2380] atexit reg
2024-06-23 11:06:10,546 INFO    MainThread:5023 [wandb_run.py:_redirect():2235] redirect: wrap_raw
2024-06-23 11:06:10,547 INFO    MainThread:5023 [wandb_run.py:_redirect():2300] Wrapping output streams.
2024-06-23 11:06:10,547 INFO    MainThread:5023 [wandb_run.py:_redirect():2325] Redirects installed.
2024-06-23 11:06:10,547 INFO    MainThread:5023 [wandb_init.py:init():838] run started, returning control to user process
2024-06-23 11:14:58,249 INFO    MainThread:5023 [wandb_run.py:_finish():2109] finishing run kuthesis/KU AI Thesis/mmb5tjee
2024-06-23 11:14:58,249 INFO    MainThread:5023 [wandb_run.py:_atexit_cleanup():2349] got exitcode: 0
2024-06-23 11:14:58,250 INFO    MainThread:5023 [wandb_run.py:_restore():2332] restore
2024-06-23 11:14:58,250 INFO    MainThread:5023 [wandb_run.py:_restore():2338] restore done
2024-06-23 11:15:06,327 INFO    MainThread:5023 [wandb_run.py:_footer_history_summary_info():4008] rendering history
2024-06-23 11:15:06,330 INFO    MainThread:5023 [wandb_run.py:_footer_history_summary_info():4040] rendering summary
2024-06-23 11:15:06,336 INFO    MainThread:5023 [wandb_run.py:_footer_sync_info():3967] logging synced files
