2024-03-24 14:33:28,494 INFO    StreamThr :97548 [internal.py:wandb_internal():86] W&B internal server running at pid: 97548, started at: 2024-03-24 14:33:28.493515
2024-03-24 14:33:28,499 DEBUG   HandlerThread:97548 [handler.py:handle_request():146] handle_request: status
2024-03-24 14:33:28,504 INFO    WriterThread:97548 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240324_143328-1tzsl3hp/run-1tzsl3hp.wandb
2024-03-24 14:33:28,506 DEBUG   SenderThread:97548 [sender.py:send():378] send: header
2024-03-24 14:33:28,506 DEBUG   SenderThread:97548 [sender.py:send():378] send: run
2024-03-24 14:33:29,124 INFO    SenderThread:97548 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240324_143328-1tzsl3hp/files
2024-03-24 14:33:29,124 INFO    SenderThread:97548 [sender.py:_start_run_threads():1099] run started: 1tzsl3hp with start time 1711287208.49254
2024-03-24 14:33:29,134 DEBUG   HandlerThread:97548 [handler.py:handle_request():146] handle_request: check_version
2024-03-24 14:33:29,135 DEBUG   SenderThread:97548 [sender.py:send_request():405] send_request: check_version
2024-03-24 14:33:29,374 DEBUG   HandlerThread:97548 [handler.py:handle_request():146] handle_request: run_start
2024-03-24 14:33:29,382 DEBUG   HandlerThread:97548 [system_info.py:__init__():26] System info init
2024-03-24 14:33:29,382 DEBUG   HandlerThread:97548 [system_info.py:__init__():41] System info init done
2024-03-24 14:33:29,382 INFO    HandlerThread:97548 [system_monitor.py:start():194] Starting system monitor
2024-03-24 14:33:29,384 INFO    HandlerThread:97548 [system_monitor.py:probe():214] Collecting system info
2024-03-24 14:33:29,384 INFO    SystemMonitor:97548 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-24 14:33:29,385 INFO    SystemMonitor:97548 [interfaces.py:start():190] Started cpu monitoring
2024-03-24 14:33:29,387 INFO    SystemMonitor:97548 [interfaces.py:start():190] Started disk monitoring
2024-03-24 14:33:29,388 INFO    SystemMonitor:97548 [interfaces.py:start():190] Started gpu monitoring
2024-03-24 14:33:29,391 INFO    SystemMonitor:97548 [interfaces.py:start():190] Started memory monitoring
2024-03-24 14:33:29,393 INFO    SystemMonitor:97548 [interfaces.py:start():190] Started network monitoring
2024-03-24 14:33:29,401 DEBUG   HandlerThread:97548 [system_info.py:probe():150] Probing system
2024-03-24 14:33:29,405 DEBUG   HandlerThread:97548 [system_info.py:_probe_git():135] Probing git
2024-03-24 14:33:29,414 DEBUG   HandlerThread:97548 [system_info.py:_probe_git():143] Probing git done
2024-03-24 14:33:29,414 DEBUG   HandlerThread:97548 [system_info.py:probe():198] Probing system done
